udi,product_id,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,Heat Dissipation Failure,No Failure,Overstrain Failure,Power Failure,Random Failures,Tool Wear Failure
7843,L55022,300,311,1659,31,203,0,1,0,0,0,0
209,L47388,298,308,1591,36,122,0,1,0,0,0,0
4326,L51505,301,310,1384,57,68,0,1,0,0,0,0
1452,L48631,298,310,1831,25,81,0,1,0,0,0,0
4243,L51422,302,311,1462,48,81,0,1,0,0,0,0
603,L47782,297,309,2000,21,29,0,1,0,0,0,0
5231,M20090,303,313,2117,18,22,0,1,0,0,0,0
9155,L56334,297,308,1596,36,141,0,1,0,0,0,0
6850,L54029,301,311,1498,37,11,0,1,0,0,0,0
4166,M19025,302,310,1507,40,111,0,1,0,0,0,0
5876,M20735,301,311,1577,39,118,0,1,0,0,0,0
7917,L55096,300,312,1512,37,169,0,1,0,0,0,0
2019,L49198,298,308,1375,46,48,0,1,0,0,0,0
4941,L52120,303,312,1502,39,103,0,1,0,0,0,0
5480,M20339,302,312,1564,32,188,0,1,0,0,0,0
539,M15398,297,309,1499,36,88,0,1,0,0,0,0
6581,L53760,301,310,1507,39,194,0,1,0,0,0,0
6037,M20896,300,311,1401,54,94,0,1,0,0,0,0
5798,L52977,301,311,1431,42,158,0,1,0,0,0,0
7049,L54228,300,310,2007,19,116,0,1,0,0,0,0
5524,M20383,302,311,1524,34,86,0,1,0,0,0,0
717,H30130,297,308,1420,45,120,0,1,0,0,0,0
9595,L56774,299,310,1727,28,43,0,1,0,0,0,0
4145,L51324,301,310,1738,28,58,0,1,0,0,0,0
197,H29610,298,308,1432,49,91,0,1,0,0,0,0
7603,L54782,300,311,1705,28,20,0,1,0,0,0,0
7738,M22597,300,312,1985,19,143,0,1,0,0,0,0
7890,M22749,300,312,1371,61,102,0,1,0,0,0,0
5120,L52299,304,313,1411,46,149,0,1,0,0,0,0
8743,L55922,297,308,1467,39,128,0,1,0,0,0,0
3442,L50621,301,310,1559,39,199,0,1,0,0,0,0
3483,L50662,301,310,1540,37,83,0,1,0,0,0,0
4188,M19047,302,310,1601,33,166,0,1,0,0,0,0
7543,M22402,300,311,1401,49,79,0,1,0,0,0,0
7460,L54639,300,311,1591,32,79,0,1,0,0,0,0
1872,L49051,298,308,1840,21,88,0,1,0,0,0,0
5563,L52742,302,311,1648,32,197,0,1,0,0,0,0
4572,L51751,302,310,1708,29,42,0,1,0,0,0,0
7145,M22004,300,309,1517,40,149,0,1,0,0,0,0
1840,L49019,297,307,1715,30,0,0,1,0,0,0,0
9226,L56405,298,309,1820,23,120,0,1,0,0,0,0
7589,L54768,300,311,2013,20,195,0,1,0,0,0,0
2715,M17574,299,309,1366,55,95,0,1,0,0,0,0
3545,M18404,301,310,1483,37,35,0,1,0,0,0,0
114,M14973,298,308,1486,41,92,0,1,0,0,0,0
6706,M21565,301,310,1382,58,67,0,1,0,0,0,0
4923,M19782,303,312,1615,35,56,0,1,0,0,0,0
5957,L53136,300,310,1535,37,113,0,1,0,0,0,0
5552,H34965,302,311,1366,47,162,1,0,0,0,0,0
1995,M16854,298,307,1403,45,193,0,1,0,0,0,0
8205,L55384,299,310,1751,27,10,0,1,0,0,0,0
7384,M22243,299,310,1410,44,105,0,1,0,0,0,0
4247,L51426,302,311,1537,35,91,0,1,0,0,0,0
7557,L54736,300,311,1471,37,114,0,1,0,0,0,0
5018,L52197,303,313,1483,45,78,0,1,0,0,0,0
8389,L55568,298,309,1365,46,75,0,1,0,0,0,0
2933,L50112,300,309,1460,42,181,0,1,0,0,0,0
2358,L49537,299,308,1772,26,52,0,1,0,0,0,0
4513,M19372,302,310,1411,49,110,0,1,0,0,0,0
5806,M20665,301,310,1557,39,174,0,1,0,0,0,0
7903,M22762,300,312,1430,47,131,0,1,0,0,0,0
6213,L53392,300,310,1402,53,93,0,1,0,0,0,0
825,L48004,296,307,1436,42,156,0,1,0,0,0,0
1876,L49055,298,308,1363,50,96,0,1,0,0,0,0
7590,L54769,300,311,1802,26,197,0,1,0,0,0,0
4396,L51575,302,310,1513,40,22,0,1,0,0,0,0
1622,L48801,297,307,1844,21,61,0,1,0,0,0,0
7500,L54679,300,311,1746,26,187,0,1,0,0,0,0
5537,M20396,302,311,1363,54,119,1,0,0,0,0,0
3900,M18759,302,311,1711,28,83,0,1,0,0,0,0
7799,L54978,300,311,1812,28,94,0,1,0,0,0,0
920,L48099,295,305,1407,50,192,0,1,0,0,0,0
6304,H35717,301,310,1457,50,114,0,1,0,0,0,0
8700,M23559,297,308,1655,34,21,0,1,0,0,0,0
3490,L50669,301,310,1542,36,101,0,1,0,0,0,0
2246,M17105,299,308,1438,42,0,0,1,0,0,0,0
6812,L53991,300,310,1504,46,129,0,1,0,0,0,0
9743,L56922,298,310,1623,37,177,0,1,0,0,0,0
1707,L48886,298,307,1521,42,60,0,1,0,0,0,0
1572,L48751,298,308,1528,37,160,0,1,0,0,0,0
2832,M17691,300,309,1490,47,163,0,1,0,0,0,0
626,L47805,298,310,1545,36,90,0,1,0,0,0,0
8719,L55898,297,308,1509,39,66,0,1,0,0,0,0
3064,L50243,300,309,1431,45,90,0,1,0,0,0,0
3040,M17899,300,309,1665,31,32,0,1,0,0,0,0
7800,L54979,300,311,1374,41,96,0,1,0,0,0,0
1474,M16333,298,309,1315,48,127,0,1,0,0,0,0
3424,L50603,301,310,1496,35,153,0,1,0,0,0,0
7117,L54296,301,310,1601,33,77,0,1,0,0,0,0
4318,M19177,301,310,1417,44,49,0,1,0,0,0,0
2884,L50063,300,309,1437,40,55,0,1,0,0,0,0
4494,L51673,302,310,1511,37,60,0,1,0,0,0,0
4705,L51884,303,311,1561,33,153,0,1,0,0,0,0
2802,M17661,300,309,1642,28,92,0,1,0,0,0,0
7865,L55044,300,311,1330,59,33,0,1,0,0,0,0
9650,H39063,299,310,1657,33,187,0,1,0,0,0,0
3375,L50554,301,310,1376,50,25,0,1,0,0,0,0
1989,H31402,298,307,1420,39,176,0,1,0,0,0,0
7050,L54229,300,310,1494,47,118,0,1,0,0,0,0
6769,H36182,301,310,1434,39,18,0,1,0,0,0,0
9269,L56448,298,308,1666,31,30,0,1,0,0,0,0
488,M15347,297,309,1463,35,183,0,1,0,0,0,0
906,L48085,295,306,1474,41,156,0,1,0,0,0,0
5184,M20043,303,313,1901,22,110,0,1,0,0,0,0
8432,H37845,298,310,1324,54,185,0,1,0,0,0,0
2456,L49635,299,308,1946,22,102,0,1,0,0,0,0
6809,L53988,301,310,1391,45,123,0,1,0,0,0,0
2555,L49734,299,309,1531,37,127,0,1,0,0,0,0
2395,L49574,299,308,1488,40,148,0,1,0,0,0,0
3717,L50896,302,311,1609,32,49,0,1,0,0,0,0
1515,M16374,298,308,1628,37,12,0,1,0,0,0,0
9204,L56383,297,308,1559,35,66,0,1,0,0,0,0
23,M14882,298,309,1581,30,65,0,1,0,0,0,0
4098,L51277,301,310,1518,34,155,0,1,0,0,0,0
2342,L49521,299,308,1409,46,12,0,1,0,0,0,0
5506,L52685,302,312,1746,27,44,0,1,0,0,0,0
7832,M22691,300,311,1533,42,180,0,1,0,0,0,0
3561,L50740,301,310,1680,32,76,0,1,0,0,0,0
4803,M19662,303,312,1318,54,177,0,1,0,0,0,0
4224,L51403,302,310,1657,31,37,0,1,0,0,0,0
1333,L48512,299,310,1868,24,221,0,1,0,0,0,0
2265,M17124,299,308,1415,43,53,0,1,0,0,0,0
4673,L51852,303,311,1412,55,67,0,1,0,0,0,0
5525,L52704,302,311,1633,30,89,0,1,0,0,0,0
6982,H36395,300,311,1612,32,143,0,1,0,0,0,0
9095,M23954,297,308,1370,58,199,0,0,0,0,0,0
3688,M18547,302,311,1625,30,189,0,1,0,0,0,0
4726,M19585,303,311,1515,42,204,0,1,0,0,0,0
2906,L50085,300,309,1552,36,113,0,1,0,0,0,0
6331,M21190,300,310,1580,37,181,0,1,0,0,0,0
6003,L53182,300,310,1683,31,8,0,1,0,0,0,0
2523,M17382,298,308,1543,38,44,0,1,0,0,0,0
2564,L49743,299,309,1496,37,149,0,1,0,0,0,0
8354,L55533,298,309,1442,55,194,0,0,0,1,0,0
2630,L49809,300,309,1586,37,103,0,1,0,0,0,0
8094,L55273,300,311,1511,35,160,0,1,0,0,0,0
8209,L55388,299,310,1477,44,19,0,1,0,0,0,0
7174,L54353,300,310,1684,30,13,0,1,0,0,0,0
6321,M21180,300,310,1304,52,157,0,1,0,0,0,0
3846,L51025,302,311,1591,32,171,0,1,0,0,0,0
1503,L48682,298,308,1462,48,204,0,1,0,0,0,0
4823,L52002,303,311,1565,38,12,0,1,0,0,0,0
1769,M16628,298,307,1485,42,13,0,1,0,0,0,0
5327,M20186,303,312,1420,49,42,0,1,0,0,0,0
6793,L53972,301,310,1811,24,84,0,1,0,0,0,0
6564,L53743,301,310,1942,20,155,0,1,0,0,0,0
4083,L51262,302,310,1568,39,112,0,1,0,0,0,0
9472,M24331,298,309,1774,27,154,0,1,0,0,0,0
5121,M19980,304,313,1424,43,151,0,1,0,0,0,0
8213,H37626,299,310,1329,48,30,0,1,0,0,0,0
8641,L55820,297,308,1383,47,75,0,1,0,0,0,0
1910,L49089,298,307,1435,45,184,0,1,0,0,0,0
3998,L51177,302,311,1394,53,140,0,1,0,0,0,0
8007,L55186,300,312,1462,46,166,0,1,0,0,0,0
9185,L56364,298,309,1665,36,22,0,1,0,0,0,0
8912,L56091,297,308,1773,23,169,0,1,0,0,0,0
451,M15310,297,308,1419,41,81,0,1,0,0,0,0
2294,L49473,299,308,1520,38,122,0,1,0,0,0,0
4618,M19477,303,311,1831,23,161,0,1,0,0,0,0
2943,L50122,300,309,1461,49,0,0,1,0,0,0,0
5364,L52543,303,312,1518,39,146,0,1,0,0,0,0
4687,M19546,303,311,1562,34,107,0,1,0,0,0,0
86,M14945,299,309,1804,26,17,0,1,0,0,0,0
9212,M24071,298,309,1409,49,85,0,1,0,0,0,0
1042,L48221,296,307,1809,25,86,0,1,0,0,0,0
7379,L54558,299,310,1388,52,94,0,1,0,0,0,0
8174,H37587,299,311,1497,37,162,0,1,0,0,0,0
7861,L55040,300,312,1415,44,23,0,1,0,0,0,0
2143,L49322,299,308,1376,60,163,0,1,0,0,0,0
2144,M17003,299,308,1442,49,165,0,1,0,0,0,0
9890,H39303,298,309,1516,40,152,0,1,0,0,0,0
190,M15049,298,308,1539,43,69,0,1,0,0,0,0
1882,L49061,298,307,1548,45,111,0,1,0,0,0,0
5519,M20378,302,311,2023,19,74,0,1,0,0,0,0
3356,L50535,301,310,1367,49,193,0,1,0,0,0,0
2266,M17125,299,308,1330,51,56,0,1,0,0,0,0
7758,M22617,300,311,1723,28,193,0,1,0,0,0,0
9637,L56816,299,310,1507,41,158,0,1,0,0,0,0
5219,L52398,303,312,1589,37,203,0,1,0,0,0,0
7778,L54957,300,311,1695,25,43,0,1,0,0,0,0
3394,L50573,301,310,1490,48,81,0,1,0,0,0,0
8430,L55609,299,310,1577,40,181,0,1,0,0,0,0
3671,L50850,302,311,1701,27,145,0,1,0,0,0,0
1231,M16090,297,308,1880,23,155,0,1,0,0,0,0
8768,L55947,297,308,1380,53,192,0,1,0,0,0,0
9853,L57032,298,309,1316,51,52,0,1,0,0,0,0
2847,L50026,300,309,1412,44,200,0,1,0,0,0,0
5148,L52327,304,313,1569,38,11,0,1,0,0,0,0
5903,L53082,300,310,1598,35,186,0,1,0,0,0,0
756,H30169,296,308,1492,43,222,0,1,0,0,0,0
8447,L55626,298,309,1482,42,15,0,1,0,0,0,0
7068,M21927,300,310,1386,42,170,0,1,0,0,0,0
3384,H32797,301,310,1674,33,49,0,1,0,0,0,0
4195,L51374,302,311,1423,46,186,0,1,0,0,0,0
6448,L53627,300,310,1337,45,62,0,1,0,0,0,0
2990,L50169,300,309,1502,42,133,0,1,0,0,0,0
9745,L56924,298,310,1574,36,181,0,1,0,0,0,0
2664,L49843,299,309,1620,31,196,0,1,0,0,0,0
3023,L50202,300,309,1760,30,213,0,1,0,0,0,0
7620,L54799,300,311,1459,47,63,0,1,0,0,0,0
1431,L48610,298,310,1378,49,18,0,1,0,0,0,0
485,L47664,297,309,1568,33,175,0,1,0,0,0,0
7465,L54644,300,311,1535,42,92,0,1,0,0,0,0
7024,M21883,300,310,1572,38,50,0,1,0,0,0,0
7879,L55058,300,312,1418,49,69,0,1,0,0,0,0
6395,M21254,300,309,1408,44,144,0,1,0,0,0,0
993,L48172,296,307,1651,35,167,0,1,0,0,0,0
8508,L55687,298,309,1518,39,165,0,1,0,0,0,0
4006,M18865,302,311,1406,48,159,0,1,0,0,0,0
2578,L49757,299,309,1563,41,183,0,1,0,0,0,0
6250,L53429,300,310,1542,35,191,0,1,0,0,0,0
3915,L51094,302,311,1493,35,131,0,1,0,0,0,0
7608,M22467,300,311,1468,41,34,0,1,0,0,0,0
4783,L51962,303,312,1368,52,123,0,1,0,0,0,0
8812,L55991,297,308,1574,35,95,0,1,0,0,0,0
9615,M24474,299,310,1441,43,94,0,1,0,0,0,0
546,L47725,297,309,1958,22,108,0,1,0,0,0,0
6862,H36275,301,311,2207,16,43,0,1,0,0,0,0
4999,M19858,303,312,1825,25,29,0,1,0,0,0,0
5966,H35379,300,310,1447,46,137,0,1,0,0,0,0
7377,L54556,299,310,1481,43,90,0,1,0,0,0,0
7874,L55053,300,312,1470,38,56,0,1,0,0,0,0
1013,M15872,296,307,1433,38,14,0,1,0,0,0,0
6476,L53655,300,309,1560,30,139,0,1,0,0,0,0
5376,L52555,302,312,1530,34,185,0,1,0,0,0,0
4115,L51294,302,310,1358,53,194,1,0,0,0,0,0
8378,L55557,298,309,1336,50,44,0,1,0,0,0,0
1728,M16587,298,307,1602,33,106,0,1,0,0,0,0
1555,M16414,298,308,1584,31,117,0,1,0,0,0,0
7115,H36528,300,310,1457,43,69,0,1,0,0,0,0
9741,M24600,298,310,1655,31,172,0,1,0,0,0,0
655,L47834,297,309,1683,30,163,0,1,0,0,0,0
3410,M18269,301,310,1697,30,120,0,1,0,0,0,0
8755,L55934,297,308,1635,30,159,0,1,0,0,0,0
374,L47553,297,308,1412,42,111,0,1,0,0,0,0
7928,L55107,300,311,1476,42,196,0,1,0,0,0,0
2786,L49965,300,309,1495,32,49,0,1,0,0,0,0
4881,M19740,303,312,1527,41,159,0,1,0,0,0,0
5890,M20749,301,311,1234,55,152,0,1,0,0,0,0
94,L47273,299,309,1450,43,40,0,1,0,0,0,0
7128,L54307,300,310,1438,53,103,0,1,0,0,0,0
2179,L49358,299,309,1602,37,31,0,1,0,0,0,0
2387,L49566,299,308,1543,37,130,0,1,0,0,0,0
5257,L52436,303,313,1393,51,80,0,1,0,0,0,0
2641,M17500,299,309,1372,56,133,0,1,0,0,0,0
5941,M20800,300,310,1427,52,75,0,1,0,0,0,0
1114,M15973,296,307,1790,25,72,0,1,0,0,0,0
1521,L48700,298,309,1472,40,31,0,1,0,0,0,0
3598,M18457,301,310,1724,33,171,0,1,0,0,0,0
4887,L52066,303,312,1372,45,180,0,1,0,0,0,0
324,L47503,297,308,1561,46,194,0,1,0,0,0,0
6170,L53349,300,310,1448,38,218,0,1,0,0,0,0
7338,L54517,299,310,1539,32,213,0,1,0,0,0,0
9861,H39274,298,309,1755,26,73,0,1,0,0,0,0
3297,M18156,301,310,1379,43,56,0,1,0,0,0,0
7527,L54706,300,311,1660,31,38,0,1,0,0,0,0
9234,L56413,298,309,1403,45,138,0,1,0,0,0,0
9438,M24297,298,308,1527,43,56,0,1,0,0,0,0
7492,L54671,300,311,1320,57,168,0,1,0,0,0,0
6810,L53989,300,310,1490,38,125,0,1,0,0,0,0
1740,H31153,298,307,1260,54,141,0,1,0,0,0,0
7294,L54473,300,310,1627,29,95,0,1,0,0,0,0
9217,H38630,297,308,1469,43,96,0,1,0,0,0,0
8742,L55921,297,308,1538,41,126,0,1,0,0,0,0
9206,L56385,297,308,1579,32,70,0,1,0,0,0,0
4026,H33439,302,311,1729,26,210,0,1,0,0,0,0
5237,L52416,303,313,1394,45,36,0,1,0,0,0,0
1299,M16158,298,309,1343,53,134,0,1,0,0,0,0
1604,M16463,297,307,1622,32,18,0,1,0,0,0,0
6382,L53561,300,309,1771,27,104,0,1,0,0,0,0
4689,L51868,303,311,1577,38,112,0,1,0,0,0,0
2200,M17059,299,309,1268,58,90,0,1,0,0,0,0
5326,L52505,303,312,1694,27,40,0,1,0,0,0,0
602,L47781,297,309,2194,16,27,0,1,0,0,0,0
4655,M19514,303,311,1510,47,16,0,1,0,0,0,0
1179,L48358,297,308,1398,60,12,0,1,0,0,0,0
8693,L55872,297,308,1583,31,2,0,1,0,0,0,0
6338,M21197,300,309,1435,43,203,0,1,0,0,0,0
9704,L56883,298,310,1422,43,78,0,1,0,0,0,0
7319,H36732,299,310,1535,43,154,0,1,0,0,0,0
5887,L53066,301,311,1494,41,142,0,1,0,0,0,0
8546,L55725,298,309,1806,27,64,0,1,0,0,0,0
5006,M19865,303,312,1444,52,46,0,1,0,0,0,0
8192,M23051,299,310,1630,29,206,0,1,0,0,0,0
8716,L55895,297,308,1442,37,59,0,1,0,0,0,0
9484,H38897,298,309,1546,35,190,0,1,0,0,0,0
7747,M22606,300,311,1508,45,164,0,1,0,0,0,0
7022,H36435,300,310,1631,32,43,0,1,0,0,0,0
2204,L49383,299,309,1614,30,100,0,1,0,0,0,0
6102,L53281,300,310,1616,29,47,0,1,0,0,0,0
8837,L56016,297,308,1708,28,174,0,1,0,0,0,0
5232,L52411,303,313,1458,42,25,0,1,0,0,0,0
605,L47784,297,309,1542,33,33,0,1,0,0,0,0
1984,M16843,298,307,1459,44,163,0,1,0,0,0,0
4576,M19435,302,311,1437,49,55,0,1,0,0,0,0
5591,M20450,302,311,1340,59,60,0,1,0,0,0,0
7466,M22325,300,311,1390,52,94,0,1,0,0,0,0
9651,M24510,299,310,1437,41,192,0,1,0,0,0,0
4364,H33777,302,310,1844,24,171,0,1,0,0,0,0
3981,M18840,302,311,1375,47,98,1,0,0,0,0,0
7039,L54218,300,310,1654,34,89,0,1,0,0,0,0
8294,M23153,298,310,1533,44,24,0,1,0,0,0,0
969,L48148,295,306,1547,40,107,0,1,0,0,0,0
5878,L53057,301,311,1458,41,123,0,1,0,0,0,0
4520,L51699,302,310,1666,29,125,0,1,0,0,0,0
428,M15287,297,308,1496,42,22,0,1,0,0,0,0
3723,L50902,302,311,1451,41,66,0,1,0,0,0,0
1983,M16842,298,307,1487,41,160,0,1,0,0,0,0
5377,H34790,302,312,1336,57,187,1,0,0,0,0,0
5582,M20441,302,312,1454,47,37,0,1,0,0,0,0
2950,M17809,300,309,1470,48,21,0,1,0,0,0,0
2487,M17346,298,308,1772,28,177,0,1,0,0,0,0
309,L47488,297,308,1305,47,155,0,1,0,0,0,0
4879,L52058,303,312,1348,51,152,0,1,0,0,0,0
3449,L50628,301,310,1478,36,218,0,1,0,0,0,0
5564,M20423,302,311,1640,31,199,0,1,0,0,0,0
8482,M23341,298,309,1595,29,103,0,1,0,0,0,0
9689,L56868,299,310,1367,45,44,0,1,0,0,0,0
8798,L55977,297,308,1569,31,63,0,1,0,0,0,0
6048,H35461,300,311,1853,23,122,0,1,0,0,0,0
7315,L54494,299,310,1268,53,146,0,1,0,0,0,0
1170,L48349,297,308,1355,43,217,0,1,0,0,0,0
3474,M18333,301,310,1691,33,62,0,1,0,0,0,0
1709,L48888,298,307,1627,31,64,0,1,0,0,0,0
9210,M24069,298,309,1393,55,79,0,1,0,0,0,0
3367,M18226,301,310,1692,32,5,0,1,0,0,0,0
1953,L49132,298,307,1266,60,81,0,1,0,0,0,0
836,M15695,296,307,1533,32,182,0,1,0,0,0,0
793,L47972,296,307,1373,42,74,0,1,0,0,0,0
586,L47765,297,309,2001,20,220,0,1,0,0,0,0
9367,L56546,298,308,1461,48,68,0,1,0,0,0,0
7008,L54187,300,310,1499,45,8,0,1,0,0,0,0
9245,L56424,298,308,1767,27,168,0,1,0,0,0,0
4978,L52157,303,312,1540,44,196,0,1,0,0,0,0
8254,L55433,299,310,1657,31,129,0,1,0,0,0,0
1246,M16105,297,308,1588,33,204,0,1,0,0,0,0
1720,L48899,298,307,1503,38,87,0,1,0,0,0,0
6333,M21192,300,309,1994,19,189,0,1,0,0,0,0
3346,L50525,301,310,1594,34,172,0,1,0,0,0,0
7044,M21903,300,310,2006,19,102,0,1,0,0,0,0
7438,L54617,299,311,1727,30,24,0,1,0,0,0,0
8043,L55222,300,311,1486,45,30,0,1,0,0,0,0
2583,L49762,299,309,1615,33,193,0,1,0,0,0,0
2632,H32045,300,309,1529,42,107,0,1,0,0,0,0
6033,L53212,300,310,1754,27,84,0,1,0,0,0,0
9455,L56634,298,309,1583,35,112,0,1,0,0,0,0
2463,L49642,298,308,1742,34,117,0,1,0,0,0,0
1557,H30970,298,308,1398,47,122,0,1,0,0,0,0
3471,L50650,301,310,1736,26,56,0,1,0,0,0,0
8717,M23576,297,308,1717,31,61,0,1,0,0,0,0
9815,H39228,298,309,1430,40,162,0,1,0,0,0,0
7118,L54297,300,310,1570,40,79,0,1,0,0,0,0
5548,M20407,302,311,1540,28,149,0,1,0,0,0,0
5748,L52927,302,311,1533,39,26,0,1,0,0,0,0
3180,L50359,300,309,1570,36,189,0,1,0,0,0,0
9847,L57026,298,309,1339,58,35,0,1,0,0,0,0
4270,L51449,302,311,1610,39,152,0,1,0,0,0,0
4954,L52133,303,312,1670,26,139,0,1,0,0,0,0
8439,L55618,298,309,1469,42,205,0,1,0,0,0,0
2966,M17825,300,309,1838,24,66,0,1,0,0,0,0
7284,M22143,300,310,1443,58,68,0,1,0,0,0,0
1006,L48185,296,307,1382,52,201,0,1,0,0,0,0
9977,L57156,298,308,1705,26,177,0,1,0,0,0,0
6438,L53617,300,310,1282,66,40,0,0,0,1,0,0
3739,M18598,302,311,1454,43,112,0,1,0,0,0,0
2654,L49833,299,309,1779,26,169,0,1,0,0,0,0
6757,L53936,301,311,1840,26,202,0,1,0,0,0,0
5846,M20705,301,311,1727,26,43,0,1,0,0,0,0
6537,L53716,301,310,1406,47,83,0,1,0,0,0,0
7935,M22794,300,311,1621,28,211,0,1,0,0,0,0
5083,H34496,304,313,1590,43,52,0,1,0,0,0,0
9783,L56962,298,309,1404,47,64,0,1,0,0,0,0
8850,L56029,297,308,1596,30,5,0,1,0,0,0,0
8295,M23154,298,310,1525,38,27,0,1,0,0,0,0
2975,M17834,300,309,1521,37,90,0,1,0,0,0,0
6457,L53636,300,310,1387,50,83,0,1,0,0,0,0
709,M15568,297,308,1416,45,101,0,1,0,0,0,0
13,M14872,298,309,1339,51,34,0,1,0,0,0,0
1269,L48448,298,309,1496,45,46,0,1,0,0,0,0
3904,H33317,302,311,1476,39,96,0,1,0,0,0,0
8593,M23452,297,308,1430,44,178,0,1,0,0,0,0
8421,L55600,298,310,1546,37,159,0,1,0,0,0,0
1116,M15975,296,307,2077,19,80,0,1,0,0,0,0
3962,M18821,302,311,1642,32,42,0,1,0,0,0,0
5462,M20321,302,312,1339,52,145,0,1,0,0,0,0
3728,L50907,302,311,1786,24,81,0,1,0,0,0,0
1735,M16594,298,308,1501,39,127,0,1,0,0,0,0
720,L47899,297,308,1447,58,129,0,1,0,0,0,0
1920,L49099,298,308,1658,30,3,0,1,0,0,0,0
5108,L52287,303,313,1540,44,119,0,1,0,0,0,0
4510,L51689,302,310,1429,43,104,0,1,0,0,0,0
6684,L53863,301,310,1318,50,11,0,1,0,0,0,0
4727,M19586,303,311,2133,18,207,0,0,0,0,0,0
744,L47923,296,308,1361,53,193,0,1,0,0,0,0
2771,L49950,300,309,1364,45,16,0,1,0,0,0,0
5449,L52628,303,312,1551,41,111,0,1,0,0,0,0
7100,M21959,300,310,1373,44,28,0,1,0,0,0,0
4229,L51408,302,310,2203,16,47,0,1,0,0,0,0
5674,L52853,302,311,1462,50,51,0,1,0,0,0,0
9101,L56280,297,308,1446,53,7,0,1,0,0,0,0
1380,L48559,298,310,1620,34,112,0,1,0,0,0,0
6546,M21405,301,310,1738,30,104,0,1,0,0,0,0
3498,L50677,301,311,1642,33,126,0,1,0,0,0,0
8774,L55953,297,308,1585,37,2,0,1,0,0,0,0
7813,L54992,300,311,1666,32,128,0,1,0,0,0,0
4697,L51876,303,311,1449,41,132,0,1,0,0,0,0
1344,L48523,298,310,1676,32,18,0,1,0,0,0,0
6705,M21564,301,310,1510,36,64,0,1,0,0,0,0
1802,M16661,298,307,1427,43,101,0,1,0,0,0,0
4587,L51766,302,310,1395,48,80,0,1,0,0,0,0
8341,M23200,298,309,1480,38,157,0,1,0,0,0,0
5683,H35096,302,311,1441,53,74,0,1,0,0,0,0
2648,L49827,299,309,1408,45,156,0,1,0,0,0,0
5238,L52417,303,313,1499,42,38,0,1,0,0,0,0
2433,L49612,298,308,1510,43,46,0,1,0,0,0,0
9647,L56826,299,310,1582,31,181,0,1,0,0,0,0
652,L47831,297,309,1503,38,157,0,1,0,0,0,0
9258,M24117,298,309,1296,58,201,0,1,0,0,0,0
841,L48020,296,307,1582,37,197,0,1,0,0,0,0
5481,H34894,302,312,1478,36,191,0,1,0,0,0,0
7262,L54441,300,310,1818,25,14,0,1,0,0,0,0
6433,M21292,300,309,1447,46,28,0,1,0,0,0,0
5767,M20626,301,311,1413,42,79,0,1,0,0,0,0
9407,M24266,297,308,2189,15,186,0,1,0,0,0,0
8786,L55965,297,308,1694,27,36,0,1,0,0,0,0
126,L47305,298,308,1560,32,118,0,1,0,0,0,0
5068,M19927,304,313,1396,50,11,0,1,0,0,0,0
4404,L51583,302,310,1388,49,48,0,1,0,0,0,0
9619,L56798,299,310,1447,42,104,0,1,0,0,0,0
990,M15849,296,307,2119,18,159,0,1,0,0,0,0
8736,L55915,297,308,1358,47,110,0,1,0,0,0,0
7285,M22144,300,310,1345,57,71,0,1,0,0,0,0
7362,L54541,299,310,1502,38,52,0,1,0,0,0,0
567,M15426,297,309,1541,33,165,0,1,0,0,0,0
7286,M22145,300,310,1202,61,74,0,1,0,0,0,0
6932,M21791,300,311,1521,39,15,0,1,0,0,0,0
4901,L52080,303,312,1388,41,221,0,1,0,0,0,0
3165,L50344,300,309,1685,31,152,0,1,0,0,0,0
628,L47807,298,310,1455,42,94,0,1,0,0,0,0
4873,L52052,303,312,1316,59,137,0,1,0,0,0,0
4009,M18868,302,311,1471,41,166,0,1,0,0,0,0
4339,L51518,301,309,1397,43,102,0,1,0,0,0,0
1767,M16626,298,307,1717,27,7,0,1,0,0,0,0
5914,H35327,300,310,1479,52,9,0,1,0,0,0,0
585,H29998,297,309,1419,48,215,0,1,0,0,0,0
8093,M22952,300,311,1513,40,157,0,1,0,0,0,0
2767,M17626,299,309,1889,26,6,0,1,0,0,0,0
8834,L56013,297,308,1529,41,165,0,1,0,0,0,0
2524,L49703,298,308,1635,35,47,0,1,0,0,0,0
8925,H38338,297,308,1527,42,199,0,1,0,0,0,0
4378,M19237,301,309,1436,49,214,0,1,0,0,0,0
1014,M15873,296,307,1619,29,17,0,1,0,0,0,0
6532,H35945,301,310,1656,26,64,0,1,0,0,0,0
1500,M16359,298,308,2206,16,195,0,1,0,0,0,0
2486,L49665,298,308,1593,35,175,0,1,0,0,0,0
4504,M19363,302,310,1751,30,90,0,1,0,0,0,0
953,L48132,295,306,1448,48,65,0,1,0,0,0,0
9050,L56229,297,308,1545,34,74,0,1,0,0,0,0
2285,L49464,299,308,1378,53,100,0,1,0,0,0,0
8511,L55690,298,309,1484,44,173,0,1,0,0,0,0
5225,L52404,303,313,1590,31,5,0,1,0,0,0,0
8282,H37695,298,310,1519,38,213,0,1,0,0,0,0
1410,L48589,298,310,1466,42,187,0,1,0,0,0,0
6318,L53497,300,310,1321,48,150,0,1,0,0,0,0
